Time,Close,High,Low,Open,VolumeFrom,VolumeTo,ConversionType,ConversionSymbol,EMA,Signal
2024-06-13 19:00:00+09:00,10655505.25,10708955.0,10595000.0,10645877.761735689,,,,,10529762.911604654,1
2024-06-13 20:00:00+09:00,10683075.0,10707999.0,10650691.505867844,10650691.505867844,,,,,10532658.695533276,1
2024-06-13 21:00:00+09:00,10670429.25,10745787.0,10610000.0,10666883.252933923,,,,,10534980.89958212,1
2024-06-13 22:00:00+09:00,10665925.75,10737799.0,10629999.0,10668656.251466962,,,,,10537178.802560693,1
2024-06-13 23:00:00+09:00,10621197.5,10667291.00073348,10581400.0,10667291.00073348,,,,,10538444.291618897,1
2024-06-14 00:00:00+09:00,10524622.0,10644244.25036674,10428601.0,10644244.25036674,,,,,10536613.315547235,-1
2024-06-14 01:00:00+09:00,10482141.5,10584433.12518337,10412670.0,10584433.12518337,,,,,10536542.873655211,-1
2024-06-14 02:00:00+09:00,10518871.0,10540000.0,10480000.0,10533287.312591685,,,,,10536263.371206593,-1
2024-06-14 03:00:00+09:00,10515807.0,10534317.0,10490000.0,10526079.156295843,,,,,10535871.68068765,-1
2024-06-14 04:00:00+09:00,10496610.0,10520943.078147922,10472243.0,10520943.078147922,,,,,10534732.340476012,-1
2024-06-14 05:00:00+09:00,10487860.5,10509697.0,10470155.0,10508776.53907396,,,,,10533911.007001238,-1
2024-06-14 06:00:00+09:00,10515155.25,10540000.0,10488474.0,10498318.51953698,,,,,10534009.640525965,1
2024-06-14 07:00:00+09:00,10534531.0,10545000.0,10506736.88476849,10506736.88476849,,,,,10534004.796159115,-1
2024-06-14 08:00:00+09:00,10523186.75,10537872.0,10504499.0,10520633.942384245,,,,,10533660.364552004,-1
2024-06-14 09:00:00+09:00,10514548.5,10532673.0,10495000.0,10521910.346192122,,,,,10533269.268224241,-1
2024-06-14 10:00:00+09:00,10515231.75,10532746.0,10481779.0,10518229.42309606,,,,,10533253.876774257,-1
2024-06-14 11:00:00+09:00,10545550.5,10571892.0,10515094.0,10516730.58654803,,,,,10533837.443570806,1
2024-06-14 12:00:00+09:00,10551902.0,10568399.0,10515945.0,10531140.543274015,,,,,10534366.207064454,1
2024-06-14 13:00:00+09:00,10564137.0,10575700.0,10541521.271637008,10541521.271637008,,,,,10535015.252469117,1
2024-06-14 14:00:00+09:00,10597506.75,10635528.0,10552829.135818504,10552829.135818504,,,,,10536804.197964776,1
2024-06-14 15:00:00+09:00,10611911.5,10641202.0,10575167.942909252,10575167.942909252,,,,,10538119.10493577,1
2024-06-14 16:00:00+09:00,10593950.5,10618210.0,10576000.0,10593539.721454626,,,,,10538916.449392488,1
2024-06-14 17:00:00+09:00,10592614.0,10617389.0,10573001.0,10593745.110727314,,,,,10540159.311780754,1
2024-06-14 18:00:00+09:00,10569435.25,10601681.0,10530056.0,10593179.555363657,,,,,10540241.761052422,1
2024-06-14 19:00:00+09:00,10530884.0,10581307.402681828,10513887.0,10581307.402681828,,,,,10539860.795487028,-1
2024-06-14 20:00:00+09:00,10536493.25,10573823.0,10501210.0,10556095.701340914,,,,,10540060.324289264,1
2024-06-14 21:00:00+09:00,10564486.25,10599433.0,10535911.0,10546294.475670457,,,,,10540705.94163007,1
2024-06-14 22:00:00+09:00,10580378.75,10616751.0,10555390.362835228,10555390.362835228,,,,,10541327.606152246,1
2024-06-14 23:00:00+09:00,10552268.0,10577381.0,10495698.0,10567884.556417614,,,,,10541774.44563438,1
2024-06-15 00:00:00+09:00,10514631.5,10572795.0,10459785.0,10560076.278208807,,,,,10540195.80314657,-1
2024-06-15 01:00:00+09:00,10379174.5,10537353.889104404,10280138.0,10537353.889104404,,,,,10535246.678331787,-1
2024-06-15 02:00:00+09:00,10302266.25,10458264.194552202,10253858.0,10458264.194552202,,,,,10530673.021335118,-1
2024-06-15 03:00:00+09:00,10291753.5,10380265.2222761,10234450.0,10380265.2222761,,,,,10526279.397150263,-1
2024-06-15 04:00:00+09:00,10310440.75,10336009.36113805,10276686.0,10336009.36113805,,,,,10522214.854632435,-1
2024-06-15 05:00:00+09:00,10348445.75,10390000.0,10314763.0,10323225.055569025,,,,,10519161.095134763,-1
2024-06-15 06:00:00+09:00,10413796.0,10497545.0,10335835.402784511,10335835.402784511,,,,,10517287.44968655,-1
2024-06-15 07:00:00+09:00,10411316.5,10434492.0,10374815.701392256,10374815.701392256,,,,,10515149.638801668,-1
2024-06-15 08:00:00+09:00,10402936.0,10410000.0,10386924.0,10393066.100696128,,,,,10512978.200409554,-1
2024-06-15 09:00:00+09:00,10421164.0,10447494.0,10394145.0,10398001.050348064,,,,,10511484.077629166,-1
2024-06-15 10:00:00+09:00,10430724.5,10449168.0,10409582.525174033,10409582.525174033,,,,,10509682.828567201,-1
2024-06-15 11:00:00+09:00,10429470.0,10445562.0,10413000.0,10420153.512587016,,,,,10508279.148793593,-1
2024-06-15 12:00:00+09:00,10442149.75,10450000.0,10424811.75629351,10424811.75629351,,,,,10507005.70030263,-1
2024-06-15 13:00:00+09:00,10447002.0,10466890.0,10433480.753146755,10433480.753146755,,,,,10505703.44881149,-1
2024-06-15 14:00:00+09:00,10447670.0,10466508.0,10440000.0,10440241.376573376,,,,,10504460.410221163,-1
2024-06-15 15:00:00+09:00,10441339.25,10468219.0,10421575.0,10443955.688286688,,,,,10503038.085266288,-1
2024-06-15 16:00:00+09:00,10417744.5,10442647.469143344,10400000.0,10442647.469143344,,,,,10501110.836053094,-1
2024-06-15 17:00:00+09:00,10418049.5,10432634.0,10401506.0,10430195.984571673,,,,,10499749.156131249,-1
2024-06-15 18:00:00+09:00,10433120.75,10446375.0,10415097.0,10424122.742285836,,,,,10498539.568881124,-1
2024-06-15 19:00:00+09:00,10442144.25,10450000.0,10428621.746142918,10428621.746142918,,,,,10497552.864546845,-1
2024-06-15 20:00:00+09:00,10447943.75,10454974.0,10435382.998071458,10435382.998071458,,,,,10496583.52069443,-1
2024-06-15 21:00:00+09:00,10447002.75,10454997.0,10432916.0,10441663.37403573,,,,,10495690.718304442,-1
2024-06-15 22:00:00+09:00,10446766.25,10452973.0,10436600.0,10444333.062017865,,,,,10494706.644674651,-1
2024-06-15 23:00:00+09:00,10438469.0,10445995.0,10425851.0,10445549.656008933,,,,,10493544.829928618,-1
2024-06-16 00:00:00+09:00,10445774.5,10469114.0,10431112.0,10442009.328004466,,,,,10492619.92240528,-1
2024-06-16 01:00:00+09:00,10439047.25,10453606.0,10427826.0,10443891.914002232,,,,,10491338.735822996,-1
2024-06-16 02:00:00+09:00,10435525.5,10448011.0,10420751.0,10441469.582001116,,,,,10490429.45392551,-1
2024-06-16 03:00:00+09:00,10433363.25,10445420.0,10420051.0,10438497.541000558,,,,,10489085.543946788,-1
2024-06-16 04:00:00+09:00,10424856.25,10435930.39550028,10418583.0,10435930.39550028,,,,,10487832.424264673,-1
2024-06-16 05:00:00+09:00,10409811.75,10430393.32275014,10380000.0,10430393.32275014,,,,,10486244.475269333,-1
2024-06-16 06:00:00+09:00,10413155.75,10421741.0,10406643.0,10420102.53637507,,,,,10484865.337145187,-1
2024-06-16 07:00:00+09:00,10418505.25,10428578.0,10404929.0,10416629.143187534,,,,,10483658.419577956,-1
2024-06-16 08:00:00+09:00,10429699.75,10441693.0,10417567.196593767,10417567.196593767,,,,,10482581.500378393,-1
2024-06-16 09:00:00+09:00,10432578.5,10446086.0,10423633.473296884,10423633.473296884,,,,,10481557.272648128,-1
2024-06-16 10:00:00+09:00,10427897.25,10433828.0,10418715.0,10428105.986648442,,,,,10480500.455367967,-1
2024-06-16 11:00:00+09:00,10425115.75,10430000.0,10418902.0,10428001.61832422,,,,,10479369.218628008,-1
2024-06-16 12:00:00+09:00,10419897.5,10426558.68416211,10411254.0,10426558.68416211,,,,,10478190.798457157,-1
2024-06-16 13:00:00+09:00,10419149.25,10427161.0,10405965.0,10423228.092081055,,,,,10477110.030170877,-1
2024-06-16 14:00:00+09:00,10428489.0,10433366.0,10421188.671040528,10421188.671040528,,,,,10476243.81175165,-1
2024-06-16 15:00:00+09:00,10435939.25,10446999.0,10420050.0,10424838.835520264,,,,,10475592.290726865,-1
2024-06-16 16:00:00+09:00,10436669.75,10446000.0,10426131.0,10430389.042760132,,,,,10474713.354276828,-1
2024-06-16 17:00:00+09:00,10435937.5,10444957.0,10431192.0,10433529.396380067,,,,,10473954.574984217,-1
2024-06-16 18:00:00+09:00,10444339.5,10458406.0,10425607.0,10434733.448190033,,,,,10473617.850727104,-1
2024-06-16 19:00:00+09:00,10477877.75,10506709.0,10439536.474095017,10439536.474095017,,,,,10474106.68536617,1
2024-06-16 20:00:00+09:00,10482463.25,10505502.0,10458707.112047508,10458707.112047508,,,,,10473934.790606443,-1
2024-06-16 21:00:00+09:00,10476713.75,10492044.0,10465426.0,10470585.181023754,,,,,10474133.289802356,1
2024-06-16 22:00:00+09:00,10493624.0,10507092.0,10473649.465511877,10473649.465511877,,,,,10474713.71970726,1
2024-06-16 23:00:00+09:00,10492310.75,10514999.0,10475312.0,10483636.732755939,,,,,10474729.032188304,1
2024-06-17 00:00:00+09:00,10492656.5,10510980.0,10475483.0,10487973.741377968,,,,,10475401.249372693,1
2024-06-17 01:00:00+09:00,10500234.75,10515000.0,10485594.0,10490315.120688984,,,,,10475723.38304848,1
2024-06-17 02:00:00+09:00,10489223.25,10499118.0,10480410.0,10495274.935344491,,,,,10475920.860611876,1
2024-06-17 03:00:00+09:00,10491093.75,10500083.0,10485696.0,10492249.092672246,,,,,10476257.08119382,1
2024-06-17 04:00:00+09:00,10491122.5,10500856.0,10483000.0,10491671.421336122,,,,,10476484.346912753,1
2024-06-17 05:00:00+09:00,10486189.5,10495270.0,10475000.0,10491396.96066806,,,,,10476687.706379827,1
2024-06-17 06:00:00+09:00,10481520.75,10488793.23033403,10473201.0,10488793.23033403,,,,,10476727.395362403,1
2024-06-17 07:00:00+09:00,10511644.25,10557023.0,10478692.0,10485156.990167014,,,,,10477825.268721562,1
2024-06-17 08:00:00+09:00,10526558.25,10537946.0,10498400.620083507,10498400.620083507,,,,,10478657.065380542,1
2024-06-17 09:00:00+09:00,10513141.0,10539998.0,10494070.0,10512479.435041754,,,,,10479053.26210568,1
2024-06-17 10:00:00+09:00,10485411.0,10512810.217520878,10452786.0,10512810.217520878,,,,,10479231.63315309,1
2024-06-17 11:00:00+09:00,10473478.0,10499110.608760439,10450000.0,10499110.608760439,,,,,10479005.06615996,-1
2024-06-17 12:00:00+09:00,10458256.5,10486294.30438022,10436866.0,10486294.30438022,,,,,10478375.837127088,-1
2024-06-17 13:00:00+09:00,10461311.0,10481229.0,10438855.0,10472275.40219011,,,,,10478367.028471105,-1
2024-06-17 14:00:00+09:00,10481887.5,10505466.0,10466793.201095056,10466793.201095056,,,,,10478312.493253855,-1
2024-06-17 15:00:00+09:00,10454527.0,10479879.0,10430000.0,10474340.350547528,,,,,10477407.612199323,-1
2024-06-17 16:00:00+09:00,10443686.0,10484245.0,10406037.0,10464433.675273765,,,,,10476901.441660723,-1
2024-06-17 17:00:00+09:00,10449244.25,10470004.0,10422576.0,10454059.837636882,,,,,10476419.254697144,-1
2024-06-17 18:00:00+09:00,10417261.25,10467500.0,10367710.0,10451652.04381844,,,,,10474535.388267498,-1
2024-06-17 19:00:00+09:00,10386745.75,10434456.64690922,10350754.0,10434456.64690922,,,,,10473076.17265824,-1
2024-06-17 20:00:00+09:00,10409585.25,10427300.0,10398343.0,10410601.198454611,,,,,10471863.832605602,-1
2024-06-17 21:00:00+09:00,10389462.25,10412564.0,10360385.0,10410093.224227306,,,,,10469907.063643115,-1
2024-06-17 22:00:00+09:00,10346173.75,10399777.737113653,10304297.0,10399777.737113653,,,,,10466725.399016518,-1
2024-06-17 23:00:00+09:00,10338216.5,10394110.0,10300000.0,10372975.743556827,,,,,10464404.559432033,-1
2024-06-18 00:00:00+09:00,10345431.25,10390294.0,10315183.0,10355596.121778414,,,,,10461678.23152249,-1
2024-06-18 01:00:00+09:00,10366843.5,10435677.0,10296561.0,10350513.685889207,,,,,10460623.434858678,-1
2024-06-18 02:00:00+09:00,10462365.5,10516876.0,10358678.592944603,10358678.592944603,,,,,10461715.327237714,1
2024-06-18 03:00:00+09:00,10557583.25,10620000.0,10410522.046472302,10410522.046472302,,,,,10464156.568282511,1
2024-06-18 04:00:00+09:00,10550699.0,10584998.0,10484052.648236152,10484052.648236152,,,,,10465342.576831372,1
2024-06-18 05:00:00+09:00,10497826.75,10536479.0,10448299.0,10517375.824118076,,,,,10465681.911943624,1
2024-06-18 06:00:00+09:00,10496280.75,10530483.0,10468180.0,10507601.287059039,,,,,10466440.309726918,1
2024-06-18 07:00:00+09:00,10512504.5,10530000.0,10495245.0,10501941.01852952,,,,,10467516.580821434,1
2024-06-18 08:00:00+09:00,10508793.0,10532559.0,10482772.0,10507222.75926476,,,,,10468140.985161604,1
2024-06-18 09:00:00+09:00,10432897.0,10508007.87963238,10339000.0,10508007.87963238,,,,,10466512.411198007,-1
2024-06-18 10:00:00+09:00,10326169.75,10470452.43981619,10200000.0,10470452.43981619,,,,,10463019.23473864,-1
2024-06-18 11:00:00+09:00,10303499.0,10398311.094908096,10202857.0,10398311.094908096,,,,,10460754.834050747,-1
2024-06-18 12:00:00+09:00,10353044.25,10375473.0,10322315.0,10350905.047454048,,,,,10458872.99575271,-1
2024-06-18 13:00:00+09:00,10374552.25,10411582.0,10339634.0,10351974.648727024,,,,,10457336.32256949,-1
2024-06-18 14:00:00+09:00,10392711.25,10420143.0,10363263.449363511,10363263.449363511,,,,,10456032.454795836,-1
2024-06-18 15:00:00+09:00,10383911.25,10409158.0,10360000.0,10377987.349681756,,,,,10454427.772522649,-1
2024-06-18 16:00:00+09:00,10396132.25,10429052.0,10374533.0,10380949.299840879,,,,,10453467.77702715,-1
2024-06-18 17:00:00+09:00,10416791.0,10433063.0,10388540.77492044,10388540.77492044,,,,,10452871.18738305,-1
2024-06-18 18:00:00+09:00,10403993.25,10426708.0,10382962.0,10402665.88746022,,,,,10451486.86684081,-1
2024-06-18 19:00:00+09:00,10382085.5,10403329.56873011,10364123.0,10403329.56873011,,,,,10450096.156606337,-1
2024-06-18 20:00:00+09:00,10363516.5,10392707.534365054,10324913.0,10392707.534365054,,,,,10448377.717861656,-1
2024-06-18 21:00:00+09:00,10331882.5,10378112.017182527,10277709.0,10378112.017182527,,,,,10445733.069983207,-1
2024-06-18 22:00:00+09:00,10278544.0,10354997.258591264,10225107.0,10354997.258591264,,,,,10441897.246815221,-1
2024-06-18 23:00:00+09:00,10252315.25,10345303.0,10186000.0,10316770.629295632,,,,,10437620.746878287,-1
2024-06-19 00:00:00+09:00,10221145.0,10284542.939647816,10161018.0,10284542.939647816,,,,,10433581.286544064,-1
2024-06-19 01:00:00+09:00,10222994.5,10256572.0,10176531.0,10252843.969823908,,,,,10429455.85512735,-1
2024-06-19 02:00:00+09:00,10219601.0,10255065.0,10180675.0,10237919.234911954,,,,,10425257.065916907,-1
2024-06-19 03:00:00+09:00,10217088.5,10255000.0,10175000.0,10228760.117455978,,,,,10421211.124017563,-1
2024-06-19 04:00:00+09:00,10194225.25,10226599.0,10136239.0,10222924.308727989,,,,,10416694.586908305,-1
2024-06-19 05:00:00+09:00,10226304.0,10287015.0,10155000.0,10208574.779363994,,,,,10413791.228751704,-1
2024-06-19 06:00:00+09:00,10289222.25,10324839.0,10217439.389681997,10217439.389681997,,,,,10411742.768776422,-1
2024-06-19 07:00:00+09:00,10309933.25,10325522.0,10253330.819840997,10253330.819840997,,,,,10409872.337711543,-1
2024-06-19 08:00:00+09:00,10303622.75,10321623.0,10281632.034920499,10281632.034920499,,,,,10407552.70726181,-1
2024-06-19 09:00:00+09:00,10288476.0,10309000.0,10253774.0,10292627.39246025,,,,,10405391.247712072,-1
2024-06-19 10:00:00+09:00,10294675.75,10350000.0,10250000.0,10290551.696230125,,,,,10402914.272509852,-1
2024-06-19 11:00:00+09:00,10312183.5,10354793.0,10280304.0,10292613.723115062,,,,,10401536.42552946,-1
2024-06-19 12:00:00+09:00,10346475.25,10374779.0,10302398.611557532,10302398.611557532,,,,,10400515.902251648,-1
2024-06-19 13:00:00+09:00,10365007.0,10400000.0,10324436.930778766,10324436.930778766,,,,,10399814.518048644,-1
2024-06-19 14:00:00+09:00,10360688.5,10376706.0,10341325.0,10344721.965389382,,,,,10399018.725612039,-1
2024-06-19 15:00:00+09:00,10368465.0,10379384.0,10352705.232694691,10352705.232694691,,,,,10398602.097382098,-1
2024-06-19 16:00:00+09:00,10351293.5,10387049.0,10305826.0,10360585.116347346,,,,,10397329.184562651,-1
2024-06-19 17:00:00+09:00,10318428.75,10355939.308173673,10293242.0,10355939.308173673,,,,,10395506.64625448,-1
2024-06-19 18:00:00+09:00,10314283.25,10337184.029086836,10295446.0,10337184.029086836,,,,,10394171.50474449,-1
2024-06-19 19:00:00+09:00,10339905.75,10361453.0,10309000.0,10325733.639543418,,,,,10393516.385838658,-1
2024-06-19 20:00:00+09:00,10332709.75,10367125.0,10285831.0,10332819.694771709,,,,,10391997.150475515,-1
2024-06-19 21:00:00+09:00,10313411.5,10333423.0,10291690.0,10332764.722385854,,,,,10390407.86036709,-1
2024-06-19 22:00:00+09:00,10307340.0,10323088.111192927,10295773.0,10323088.111192927,,,,,10388662.892835068,-1
2024-06-19 23:00:00+09:00,10289088.25,10315214.055596463,10260962.0,10315214.055596463,,,,,10386540.677135363,-1
2024-06-20 00:00:00+09:00,10279293.5,10308096.0,10251000.0,10302151.152798232,,,,,10384363.37659803,-1
2024-06-20 01:00:00+09:00,10275450.75,10296820.0,10255205.0,10290722.326399116,,,,,10382161.94339807,-1
2024-06-20 02:00:00+09:00,10291438.0,10328575.0,10267646.0,10283086.538199559,,,,,10380462.498974344,-1
2024-06-20 03:00:00+09:00,10293462.75,10308679.0,10284416.0,10287262.26909978,,,,,10378560.588103564,-1
2024-06-20 04:00:00+09:00,10273453.0,10290362.50954989,10252056.0,10290362.50954989,,,,,10376468.774477752,-1
2024-06-20 05:00:00+09:00,10266919.0,10281907.754774945,10241946.0,10281907.754774945,,,,,10374415.095775222,-1
2024-06-20 06:00:00+09:00,10283773.25,10306633.0,10262213.0,10274413.377387471,,,,,10372812.598829178,-1
2024-06-20 07:00:00+09:00,10284592.75,10302872.0,10270010.0,10279093.313693736,,,,,10370816.309743453,-1
2024-06-20 08:00:00+09:00,10278542.0,10293283.0,10263891.0,10281843.031846868,,,,,10369116.858065365,-1
2024-06-20 09:00:00+09:00,10294217.75,10312902.0,10267277.0,10280192.515923433,,,,,10367979.85097496,-1
2024-06-20 10:00:00+09:00,10318811.0,10350000.0,10287205.132961717,10287205.132961717,,,,,10366851.418282388,-1
2024-06-20 11:00:00+09:00,10316543.5,10332611.0,10294540.0,10303008.066480858,,,,,10366082.65752432,-1
2024-06-20 12:00:00+09:00,10329978.75,10343566.0,10309775.78324043,10309775.78324043,,,,,10365419.555395124,-1
2024-06-20 13:00:00+09:00,10337384.5,10350000.0,10319000.0,10319877.266620215,,,,,10365073.46518928,-1
2024-06-20 14:00:00+09:00,10367763.25,10395793.0,10328630.883310108,10328630.883310108,,,,,10365494.921324147,1
2024-06-20 15:00:00+09:00,10378755.0,10399780.0,10348197.066655055,10348197.066655055,,,,,10365544.328822678,1
2024-06-20 16:00:00+09:00,10404269.25,10447489.0,10363476.033327527,10363476.033327527,,,,,10366892.144093515,1
2024-06-20 17:00:00+09:00,10428400.5,10448098.0,10383872.641663764,10383872.641663764,,,,,10368014.33925998,1
2024-06-20 18:00:00+09:00,10422345.25,10431297.0,10404527.0,10406136.570831882,,,,,10369241.659274634,1
2024-06-20 19:00:00+09:00,10469141.75,10523952.0,10414240.91041594,10414240.91041594,,,,,10371901.765031572,1
2024-06-20 20:00:00+09:00,10502840.25,10538385.0,10441691.33020797,10441691.33020797,,,,,10374137.512258671,1
2024-06-20 21:00:00+09:00,10480391.0,10511950.0,10449523.0,10472265.790103985,,,,,10376140.413006024,1
2024-06-20 22:00:00+09:00,10416146.25,10480413.0,10350000.0,10476328.395051993,,,,,10375798.781065311,-1
2024-06-20 23:00:00+09:00,10331802.0,10446237.322525997,10278242.0,10446237.322525997,,,,,10374850.032925403,-1
2024-06-21 00:00:00+09:00,10327131.25,10389019.661262998,10302085.0,10389019.661262998,,,,,10373676.824352624,-1
2024-06-21 01:00:00+09:00,10311616.5,10358075.455631498,10273741.0,10358075.455631498,,,,,10372662.352583265,-1
2024-06-21 02:00:00+09:00,10325887.5,10346168.0,10297436.0,10334845.97781575,,,,,10371966.068373695,-1
2024-06-21 03:00:00+09:00,10347832.5,10368448.0,10330366.738907874,10330366.738907874,,,,,10371554.779891048,-1
2024-06-21 04:00:00+09:00,10342522.0,10355213.0,10313679.0,10339099.619453937,,,,,10371127.952566471,-1
2024-06-21 05:00:00+09:00,10354150.75,10373905.0,10336700.0,10340810.809726968,,,,,10370828.349545352,-1
2024-06-21 06:00:00+09:00,10357122.75,10372158.0,10347480.779863484,10347480.779863484,,,,,10370466.045593958,-1
2024-06-21 07:00:00+09:00,10348839.0,10367750.0,10334997.0,10352301.764931742,,,,,10369864.28231487,-1
2024-06-21 08:00:00+09:00,10337403.75,10355218.0,10325805.0,10350570.382465871,,,,,10369045.48464527,-1
2024-06-21 09:00:00+09:00,10321979.25,10343987.066232935,10293029.0,10343987.066232935,,,,,10368210.18791962,-1
2024-06-21 10:00:00+09:00,10331443.75,10355000.0,10302806.0,10332983.158116467,,,,,10367673.471327152,-1
2024-06-21 11:00:00+09:00,10330778.25,10355956.0,10301277.0,10332213.454058234,,,,,10366823.976845426,-1
2024-06-21 12:00:00+09:00,10296589.5,10331949.0,10256325.0,10331495.852029117,,,,,10364972.214927696,-1
2024-06-21 13:00:00+09:00,10278429.5,10314042.676014557,10240000.0,10314042.676014557,,,,,10363623.08195883,-1
2024-06-21 14:00:00+09:00,10293857.5,10308118.0,10271912.0,10296236.088007279,,,,,10362334.68429628,-1
2024-06-21 15:00:00+09:00,10297545.0,10311810.0,10285463.0,10295046.79400364,,,,,10360988.413320117,-1
2024-06-21 16:00:00+09:00,10257811.0,10307018.0,10214878.0,10296295.89700182,,,,,10358097.55365041,-1
2024-06-21 17:00:00+09:00,10173388.75,10277053.448500909,10113001.0,10277053.448500909,,,,,10353512.730805848,-1
2024-06-21 18:00:00+09:00,10168898.0,10231177.0,10117766.0,10225221.099250454,,,,,10350474.557918603,-1
2024-06-21 19:00:00+09:00,10185913.5,10212995.0,10155573.0,10197059.549625227,,,,,10346999.833999421,-1
2024-06-21 20:00:00+09:00,10164934.75,10199999.0,10135000.0,10191486.524812613,,,,,10343093.67887072,-1
2024-06-21 21:00:00+09:00,10145624.5,10178210.637406306,10105140.0,10178210.637406306,,,,,10339468.873348529,-1
2024-06-21 22:00:00+09:00,10142133.5,10169503.0,10100000.0,10161917.568703152,,,,,10335498.99466836,-1
2024-06-21 23:00:00+09:00,10194155.5,10270750.0,10113639.0,10152025.534351576,,,,,10333870.16309077,-1
2024-06-22 00:00:00+09:00,10206276.5,10272342.0,10130286.0,10173090.517175788,,,,,10330610.060851347,-1
2024-06-22 01:00:00+09:00,10167234.25,10189683.508587893,10150220.0,10189683.508587893,,,,,10327241.18835924,-1
2024-06-22 02:00:00+09:00,10167948.0,10200000.0,10139653.0,10178458.879293947,,,,,10324160.313342225,-1
2024-06-22 03:00:00+09:00,10210054.0,10251988.0,10166657.0,10173203.439646974,,,,,10322690.089315645,-1
2024-06-22 04:00:00+09:00,10248480.0,10264560.0,10191628.719823487,10191628.719823487,,,,,10321527.889527217,-1
2024-06-22 05:00:00+09:00,10266702.25,10294878.0,10220054.359911744,10220054.359911744,,,,,10320377.15904153,-1
2024-06-22 06:00:00+09:00,10244722.75,10265000.0,10207545.0,10243378.304955872,,,,,10318843.551931797,-1
2024-06-22 07:00:00+09:00,10251443.5,10261805.0,10242930.0,10244050.527477935,,,,,10317640.887537107,-1
2024-06-22 08:00:00+09:00,10255512.5,10267428.0,10242509.0,10247747.013738967,,,,,10316380.751150232,-1
2024-06-22 09:00:00+09:00,10246709.5,10264130.0,10224704.0,10251629.756869484,,,,,10314947.468949238,-1
2024-06-22 10:00:00+09:00,10254490.75,10270399.0,10242416.0,10249169.628434742,,,,,10313882.13293044,-1
2024-06-22 11:00:00+09:00,10271007.0,10285503.0,10251830.18921737,10251830.18921737,,,,,10313207.298614986,-1
2024-06-22 12:00:00+09:00,10278930.75,10284130.0,10261418.594608685,10261418.594608685,,,,,10312577.33230578,-1
2024-06-22 13:00:00+09:00,10281952.0,10287257.0,10270174.672304343,10270174.672304343,,,,,10312075.939586852,-1
2024-06-22 14:00:00+09:00,10290522.75,10299999.0,10275234.0,10276063.336152172,,,,,10311828.911080182,-1
2024-06-22 15:00:00+09:00,10300089.75,10310000.0,10283293.043076087,10283293.043076087,,,,,10311609.427692456,-1
2024-06-22 16:00:00+09:00,10302946.75,10313506.0,10284942.0,10291691.396538043,,,,,10311628.924173793,1
2024-06-22 17:00:00+09:00,10298312.5,10314613.0,10281747.0,10297319.07326902,,,,,10311087.67815055,-1
2024-06-22 18:00:00+09:00,10285518.0,10297815.78663451,10275839.0,10297815.78663451,,,,,10310671.367692122,-1
2024-06-22 19:00:00+09:00,10291588.25,10298000.0,10284385.0,10291666.893317256,,,,,10310339.340609109,-1
2024-06-22 20:00:00+09:00,10288887.5,10293928.0,10282004.0,10291627.571658628,,,,,10309851.710101997,-1
2024-06-22 21:00:00+09:00,10286920.5,10291261.0,10280690.0,10290257.535829313,,,,,10309458.943565324,-1
